Provider_ID,Hospital Name,City,State,Measure Name,Measure Response
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,LINCOLNTON,NC,Patient Safety Culture,Y
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",SPRUCE PINE,NC,Patient Safety Culture,Y
341316,HIGHLANDS CASHIERS HOSPITAL INC,HIGHLANDS,NC,General Surgery Registry,N
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,HUNTERSVILLE,NC,Nursing care registry,Y
450388,METHODIST HOSPITAL,SAN ANTONIO,TX,Safe surgery checklist use (outpatient),Yes
340155,DUKE REGIONAL HOSPITAL,DURHAM,NC,Patient Safety Culture,Y
350002,CHI ST ALEXIUS HEALTH BISMARCK,BISMARCK,ND,Patient Safety Culture,Y
340166,CAROLINAS MED CTR-UNIVERSITY,CHARLOTTE,NC,Patient Safety Culture,Y
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,Safe surgery checklist use (outpatient),Yes
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,HUNTERSVILLE,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340184,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,NC,Safe surgery checklist use (inpatient),Y
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,NC,General Surgery Registry,Y
340147,NASH GENERAL HOSPITAL,ROCKY MOUNT,NC,Nursing care registry,Y
340155,DUKE REGIONAL HOSPITAL,DURHAM,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340159,PERSON MEMORIAL HOSPITAL,ROXBORO,NC,Safe surgery checklist use (inpatient),Y
340159,PERSON MEMORIAL HOSPITAL,ROXBORO,NC,General Surgery Registry,N
41324,CHI ST VINCENT MORRILTON,MORRILTON,AR,Patient Safety Culture,Y
41324,CHI ST VINCENT MORRILTON,MORRILTON,AR,General Surgery Registry,N
41324,CHI ST VINCENT MORRILTON,MORRILTON,AR,Safe surgery checklist use (inpatient),Y
350011,SANFORD MEDICAL CENTER FARGO,FARGO,ND,Safe surgery checklist use (outpatient),Yes
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",SPRUCE PINE,NC,Nursing care registry,Y
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,NC,Nursing care registry,Y
350019,ALTRU HOSPITAL,GRAND FORKS,ND,General Surgery Registry,N
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340159,PERSON MEMORIAL HOSPITAL,ROXBORO,NC,Able to receive lab results electronically,Yes
450809,NORTH AUSTIN MEDICAL CENTER,AUSTIN,TX,Patient Safety Culture,Y
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,Able to receive lab results electronically,Yes
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,Safe surgery checklist use (outpatient),Yes
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,Patient Safety Culture,Y
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,General Surgery Registry,N
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,Nursing care registry,N
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,Safe surgery checklist use (inpatient),Y
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",BREVARD,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,Patient Safety Culture,Y
351301,MOUNTRAIL COUNTY MEDICAL CENTER,STANLEY,ND,Patient Safety Culture,N
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,Safe surgery checklist use (outpatient),Yes
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,HUNTERSVILLE,NC,Able to receive lab results electronically,Yes
351309,SANFORD MAYVILLE,MAYVILLE,ND,Able to receive lab results electronically,Yes
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,Able to receive lab results electronically,Yes
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,LINCOLNTON,NC,Safe surgery checklist use (outpatient),Yes
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,Patient Safety Culture,Y
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,Safe surgery checklist use (inpatient),Y
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",SPRUCE PINE,NC,General Surgery Registry,Y
340184,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,NC,General Surgery Registry,N
350002,CHI ST ALEXIUS HEALTH BISMARCK,BISMARCK,ND,Safe surgery checklist use (inpatient),Y
450651,MEDICAL CENTER OF PLANO,PLANO,TX,General Surgery Registry,N
340187,DAVIE MEDICAL CENTER,MOCKSVILLE,NC,General Surgery Registry,N
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,General Surgery Registry,N
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,HUNTERSVILLE,NC,Safe surgery checklist use (inpatient),Y
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,Safe surgery checklist use (outpatient),Yes
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,LINCOLNTON,NC,Nursing care registry,Y
350006,TRINITY HOSPITALS,MINOT,ND,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
341326,ANGEL MEDICAL CENTER,FRANKLIN,NC,Safe surgery checklist use (inpatient),Y
350011,SANFORD MEDICAL CENTER FARGO,FARGO,ND,Nursing care registry,Y
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,Patient Safety Culture,N
341304,VIDANT BERTIE  HOSPITAL,WINDSOR,NC,Nursing care registry,N
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,Nursing care registry,Y
341316,HIGHLANDS CASHIERS HOSPITAL INC,HIGHLANDS,NC,Safe surgery checklist use (outpatient),Yes
341328,MURPHY MEDICAL CENTER INC,MURPHY,NC,Patient Safety Culture,Y
340173,"WAKEMED, CARY HOSPITAL",CARY,NC,Able to receive lab results electronically,Yes
341328,MURPHY MEDICAL CENTER INC,MURPHY,NC,Nursing care registry,Y
350070,ESSENTIA HEALTH-FARGO,FARGO,ND,Patient Safety Culture,Y
340151,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,NC,Safe surgery checklist use (outpatient),Yes
340173,"WAKEMED, CARY HOSPITAL",CARY,NC,Nursing care registry,Y
340173,"WAKEMED, CARY HOSPITAL",CARY,NC,Safe surgery checklist use (outpatient),Yes
450647,MEDICAL CITY DALLAS,DALLAS,TX,Patient Safety Culture,Y
340147,NASH GENERAL HOSPITAL,ROCKY MOUNT,NC,Safe surgery checklist use (outpatient),Yes
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,General Surgery Registry,N
350011,SANFORD MEDICAL CENTER FARGO,FARGO,ND,Safe surgery checklist use (inpatient),Y
341305,SWAIN COUNTY HOSPITAL,BRYSON CITY,NC,Safe surgery checklist use (inpatient),Y
450584,WILBARGER GENERAL HOSPITAL,VERNON,TX,Able to receive lab results electronically,Yes
351321,WISHEK COMMUNITY HOSPITAL,WISHEK,ND,Safe surgery checklist use (outpatient),No
350006,TRINITY HOSPITALS,MINOT,ND,Nursing care registry,Y
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,NC,Safe surgery checklist use (outpatient),Yes
341328,MURPHY MEDICAL CENTER INC,MURPHY,NC,Able to receive lab results electronically,Yes
351321,WISHEK COMMUNITY HOSPITAL,WISHEK,ND,Able to receive lab results electronically,Yes
341305,SWAIN COUNTY HOSPITAL,BRYSON CITY,NC,General Surgery Registry,N
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,JASPER,TX,General Surgery Registry,N
340187,DAVIE MEDICAL CENTER,MOCKSVILLE,NC,Able to receive lab results electronically,Yes
340173,"WAKEMED, CARY HOSPITAL",CARY,NC,Patient Safety Culture,Y
450539,COVENANT HOSPITAL PLAINVIEW,PLAINVIEW,TX,Safe surgery checklist use (inpatient),Y
341318,VIDANT CHOWAN HOSPITAL,EDENTON,NC,Patient Safety Culture,Y
340151,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
341326,ANGEL MEDICAL CENTER,FRANKLIN,NC,Nursing care registry,Y
341326,ANGEL MEDICAL CENTER,FRANKLIN,NC,General Surgery Registry,Y
350070,ESSENTIA HEALTH-FARGO,FARGO,ND,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340151,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,NC,General Surgery Registry,N
341304,VIDANT BERTIE  HOSPITAL,WINDSOR,NC,Safe surgery checklist use (outpatient),Yes
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
450424,HOUSTON METHODIST SAN JACINTO HOSPITAL,BAYTOWN,TX,Nursing care registry,Y
340155,DUKE REGIONAL HOSPITAL,DURHAM,NC,General Surgery Registry,Y
340186,VIDANT BEAUFORT HOSPITAL,WASHINGTON,NC,Able to receive lab results electronically,Yes
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340173,"WAKEMED, CARY HOSPITAL",CARY,NC,Safe surgery checklist use (inpatient),Y
340155,DUKE REGIONAL HOSPITAL,DURHAM,NC,Nursing care registry,Y
340186,VIDANT BEAUFORT HOSPITAL,WASHINGTON,NC,Safe surgery checklist use (outpatient),Yes
350011,SANFORD MEDICAL CENTER FARGO,FARGO,ND,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",BREVARD,NC,Safe surgery checklist use (outpatient),Yes
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",BREVARD,NC,Nursing care registry,Y
350019,ALTRU HOSPITAL,GRAND FORKS,ND,Able to receive lab results electronically,Yes
350006,TRINITY HOSPITALS,MINOT,ND,Patient Safety Culture,N
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,HOUSTON,TX,Nursing care registry,Y
341316,HIGHLANDS CASHIERS HOSPITAL INC,HIGHLANDS,NC,Patient Safety Culture,Y
460044,ALTA VIEW HOSPITAL,SANDY,UT,Patient Safety Culture,Y
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,Able to receive lab results electronically,Yes
351311,CHI LISBON HEALTH,LISBON,ND,Safe surgery checklist use (outpatient),Yes
450451,GLEN ROSE MEDICAL CENTER,GLEN ROSE,TX,Safe surgery checklist use (inpatient),Y
340187,DAVIE MEDICAL CENTER,MOCKSVILLE,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340151,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,NC,Safe surgery checklist use (inpatient),Y
450399,BROWNFIELD REGIONAL MEDICAL CENTER,BROWNFIELD,TX,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,Able to receive lab results electronically,Yes
340166,CAROLINAS MED CTR-UNIVERSITY,CHARLOTTE,NC,Able to receive lab results electronically,Yes
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,HUNTERSVILLE,NC,Safe surgery checklist use (outpatient),Yes
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,Nursing care registry,N
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,NC,Able to receive lab results electronically,Yes
351301,MOUNTRAIL COUNTY MEDICAL CENTER,STANLEY,ND,General Surgery Registry,N
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,GRAPEVINE,TX,General Surgery Registry,N
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,Patient Safety Culture,Y
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,NC,Safe surgery checklist use (outpatient),Yes
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,General Surgery Registry,Y
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,NC,Safe surgery checklist use (inpatient),Y
350070,ESSENTIA HEALTH-FARGO,FARGO,ND,Safe surgery checklist use (outpatient),Yes
450641,NOCONA GENERAL HOSPITAL,NOCONA,TX,General Surgery Registry,N
350019,ALTRU HOSPITAL,GRAND FORKS,ND,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,Able to receive lab results electronically,Yes
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,Safe surgery checklist use (outpatient),Yes
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,Patient Safety Culture,Y
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,General Surgery Registry,N
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,Nursing care registry,N
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,Safe surgery checklist use (inpatient),Y
340173,"WAKEMED, CARY HOSPITAL",CARY,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
350019,ALTRU HOSPITAL,GRAND FORKS,ND,Patient Safety Culture,N
341318,VIDANT CHOWAN HOSPITAL,EDENTON,NC,Safe surgery checklist use (outpatient),Yes
341326,ANGEL MEDICAL CENTER,FRANKLIN,NC,Safe surgery checklist use (outpatient),Yes
341304,VIDANT BERTIE  HOSPITAL,WINDSOR,NC,Able to receive lab results electronically,Yes
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,NC,Nursing care registry,Y
340151,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,NC,Able to receive lab results electronically,Yes
450672,PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,Able to receive lab results electronically,Yes
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,General Surgery Registry,N
350070,ESSENTIA HEALTH-FARGO,FARGO,ND,Safe surgery checklist use (inpatient),Y
450379,DALLAS MEDICAL CENTER,DALLAS,TX,Nursing care registry,N
460004,MCKAY DEE HOSPITAL,OGDEN,UT,Able to receive lab results electronically,Yes
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,NC,Able to receive lab results electronically,Yes
340151,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,NC,Patient Safety Culture,N
350002,CHI ST ALEXIUS HEALTH BISMARCK,BISMARCK,ND,Nursing care registry,Y
341316,HIGHLANDS CASHIERS HOSPITAL INC,HIGHLANDS,NC,Able to receive lab results electronically,Yes
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,Nursing care registry,N
341318,VIDANT CHOWAN HOSPITAL,EDENTON,NC,General Surgery Registry,N
340187,DAVIE MEDICAL CENTER,MOCKSVILLE,NC,Patient Safety Culture,Y
340155,DUKE REGIONAL HOSPITAL,DURHAM,NC,Safe surgery checklist use (outpatient),Yes
340184,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,NC,Safe surgery checklist use (outpatient),Yes
341304,VIDANT BERTIE  HOSPITAL,WINDSOR,NC,Patient Safety Culture,Y
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",SPRUCE PINE,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
350019,ALTRU HOSPITAL,GRAND FORKS,ND,Safe surgery checklist use (inpatient),Y
350006,TRINITY HOSPITALS,MINOT,ND,General Surgery Registry,N
341318,VIDANT CHOWAN HOSPITAL,EDENTON,NC,Nursing care registry,N
340187,DAVIE MEDICAL CENTER,MOCKSVILLE,NC,Safe surgery checklist use (inpatient),Y
340147,NASH GENERAL HOSPITAL,ROCKY MOUNT,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,Safe surgery checklist use (inpatient),Y
340155,DUKE REGIONAL HOSPITAL,DURHAM,NC,Able to receive lab results electronically,Yes
450862,ST LUKE'S THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,Able to receive lab results electronically,Yes
450578,HEMPHILL COUNTY HOSPITAL,CANADIAN,TX,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340187,DAVIE MEDICAL CENTER,MOCKSVILLE,NC,Safe surgery checklist use (outpatient),Yes
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,Safe surgery checklist use (inpatient),Y
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,Safe surgery checklist use (inpatient),Y
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,Safe surgery checklist use (outpatient),Yes
341326,ANGEL MEDICAL CENTER,FRANKLIN,NC,Able to receive lab results electronically,Yes
341305,SWAIN COUNTY HOSPITAL,BRYSON CITY,NC,Nursing care registry,N
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",BREVARD,NC,General Surgery Registry,Y
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,LINCOLNTON,NC,General Surgery Registry,Y
341304,VIDANT BERTIE  HOSPITAL,WINDSOR,NC,Safe surgery checklist use (inpatient),Y
340187,DAVIE MEDICAL CENTER,MOCKSVILLE,NC,Nursing care registry,N
350006,TRINITY HOSPITALS,MINOT,ND,Able to receive lab results electronically,Yes
340147,NASH GENERAL HOSPITAL,ROCKY MOUNT,NC,Able to receive lab results electronically,Yes
340184,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,NC,Patient Safety Culture,Y
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,LINCOLNTON,NC,Safe surgery checklist use (inpatient),Y
350070,ESSENTIA HEALTH-FARGO,FARGO,ND,Able to receive lab results electronically,Yes
340186,VIDANT BEAUFORT HOSPITAL,WASHINGTON,NC,Nursing care registry,N
341305,SWAIN COUNTY HOSPITAL,BRYSON CITY,NC,Patient Safety Culture,Y
450431,ST DAVID'S MEDICAL CENTER,AUSTIN,TX,Nursing care registry,Y
350019,ALTRU HOSPITAL,GRAND FORKS,ND,Nursing care registry,Y
340184,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,NC,Patient Safety Culture,Y
350002,CHI ST ALEXIUS HEALTH BISMARCK,BISMARCK,ND,General Surgery Registry,Y
351309,SANFORD MAYVILLE,MAYVILLE,ND,Safe surgery checklist use (outpatient),Yes
350070,ESSENTIA HEALTH-FARGO,FARGO,ND,General Surgery Registry,N
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",BREVARD,NC,Able to receive lab results electronically,Yes
341328,MURPHY MEDICAL CENTER INC,MURPHY,NC,General Surgery Registry,N
450587,BROWNWOOD REGIONAL MEDICAL CENTER,BROWNWOOD,TX,Nursing care registry,N
450669,MEDICAL CENTER OF LEWISVILLE,LEWISVILLE,TX,Nursing care registry,Y
340186,VIDANT BEAUFORT HOSPITAL,WASHINGTON,NC,General Surgery Registry,N
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",SPRUCE PINE,NC,Safe surgery checklist use (outpatient),Yes
450379,DALLAS MEDICAL CENTER,DALLAS,TX,Patient Safety Culture,Y
340147,NASH GENERAL HOSPITAL,ROCKY MOUNT,NC,General Surgery Registry,N
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",SPRUCE PINE,NC,Able to receive lab results electronically,Yes
450675,MEDICAL CITY ARLINGTON,ARLINGTON,TX,Patient Safety Culture,Y
341328,MURPHY MEDICAL CENTER INC,MURPHY,NC,Safe surgery checklist use (outpatient),Yes
340186,VIDANT BEAUFORT HOSPITAL,WASHINGTON,NC,Patient Safety Culture,Y
350006,TRINITY HOSPITALS,MINOT,ND,Safe surgery checklist use (inpatient),Y
450379,DALLAS MEDICAL CENTER,DALLAS,TX,General Surgery Registry,N
340166,CAROLINAS MED CTR-UNIVERSITY,CHARLOTTE,NC,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
350006,TRINITY HOSPITALS,MINOT,ND,Safe surgery checklist use (outpatient),Yes
360027,AKRON GENERAL MEDICAL CENTER,AKRON,OH,Able to receive lab results electronically,Yes
360008,SOUTHERN OHIO MEDICAL CENTER,PORTSMOUTH,OH,Nursing care registry,Y
360044,WAYNE HOSPITAL,GREENVILLE,OH,Able to receive lab results electronically,Yes
360011,MARION GENERAL HOSPITAL,MARION,OH,Nursing care registry,Y
360036,WOOSTER COMMUNITY HOSPITAL,WOOSTER,OH,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",CINCINNATI,OH,Safe surgery checklist use (inpatient),Y
360125,ASHTABULA COUNTY MEDICAL CENTER,ASHTABULA,OH,Safe surgery checklist use (inpatient),Y
360010,UNION HOSPITAL,DOVER,OH,Patient Safety Culture,Y
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,COLDWATER,OH,Able to receive lab results electronically,Yes
360011,MARION GENERAL HOSPITAL,MARION,OH,Safe surgery checklist use (outpatient),Yes
360082,EUCLID HOSPITAL,EUCLID,OH,Nursing care registry,Y
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,SPRINGFIELD,OH,Safe surgery checklist use (inpatient),Y
360054,HOLZER MEDICAL CENTER,GALLIPOLIS,OH,Safe surgery checklist use (outpatient),Yes
360074,FLOWER HOSPITAL,SYLVANIA,OH,Able to receive lab results electronically,Yes
360068,TOLEDO HOSPITAL THE,TOLEDO,OH,General Surgery Registry,Y
360059,METROHEALTH SYSTEM,CLEVELAND,OH,Patient Safety Culture,Y
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,SPRINGFIELD,OH,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
360001,MERCY HOSPITAL ANDERSON,CINCINNATI,OH,Nursing care registry,Y
360082,EUCLID HOSPITAL,EUCLID,OH,Safe surgery checklist use (inpatient),Y
360013,WILSON MEMORIAL HOSPITAL,SIDNEY,OH,Nursing care registry,Y
360085,OHIO STATE UNIVERSITY HOSPITALS,COLUMBUS,OH,Nursing care registry,Y
360270,MERCY HOSPITAL OF DEFIANCE,DEFIANCE,OH,Able to receive lab results electronically,Yes
360026,GREENE MEMORIAL HOSPITAL,XENIA,OH,General Surgery Registry,Y
360036,WOOSTER COMMUNITY HOSPITAL,WOOSTER,OH,Safe surgery checklist use (inpatient),Y
360027,AKRON GENERAL MEDICAL CENTER,AKRON,OH,Patient Safety Culture,Y
360092,MEMORIAL HOSPITAL,MARYSVILLE,OH,Safe surgery checklist use (outpatient),Yes
360016,"JEWISH HOSPITAL, LLC",CINCINNATI,OH,Safe surgery checklist use (inpatient),Y
360082,EUCLID HOSPITAL,EUCLID,OH,General Surgery Registry,N
360052,GOOD SAMARITAN HOSPITAL,DAYTON,OH,Patient Safety Culture,Y
360087,LUTHERAN HOSPITAL,CLEVELAND,OH,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
