Provider_ID,Hospital_Name,State,Period,AvgSpendPerEpHosp
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA,1 through 30 days After Discharge from Index Hospital Admission,1217.0
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA,1 to 3 days Prior to Index Hospital Admission,84.42857142857143
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA,Complete Episode,20110.0
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA,During Index Hospital Admission,1571.4285714285713
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1067.857142857143
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,94.57142857142857
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,Complete Episode,19450.0
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,During Index Hospital Admission,1616.142857142857
50510,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,CA,1 through 30 days After Discharge from Index Hospital Admission,1092.857142857143
50510,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,CA,1 to 3 days Prior to Index Hospital Admission,65.42857142857143
50510,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,CA,Complete Episode,15724.0
50510,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,CA,During Index Hospital Admission,1088.142857142857
50512,KAISER FOUNDATION HOSPITAL - FREMONT,CA,1 through 30 days After Discharge from Index Hospital Admission,888.2857142857143
50512,KAISER FOUNDATION HOSPITAL - FREMONT,CA,1 to 3 days Prior to Index Hospital Admission,42.714285714285715
50512,KAISER FOUNDATION HOSPITAL - FREMONT,CA,Complete Episode,15029.0
50512,KAISER FOUNDATION HOSPITAL - FREMONT,CA,During Index Hospital Admission,1215.857142857143
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA,1 through 30 days After Discharge from Index Hospital Admission,678.7142857142857
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA,1 to 3 days Prior to Index Hospital Admission,53.857142857142854
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA,Complete Episode,14101.0
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA,During Index Hospital Admission,1282.142857142857
50516,MERCY SAN JUAN MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1064.5714285714287
50516,MERCY SAN JUAN MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,125.14285714285714
50516,MERCY SAN JUAN MEDICAL CENTER,CA,Complete Episode,20182.0
50516,MERCY SAN JUAN MEDICAL CENTER,CA,During Index Hospital Admission,1693.4285714285713
50517,VICTOR VALLEY GLOBAL MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,995.7142857142857
50517,VICTOR VALLEY GLOBAL MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,71.0
50517,VICTOR VALLEY GLOBAL MEDICAL CENTER,CA,Complete Episode,17219.0
50517,VICTOR VALLEY GLOBAL MEDICAL CENTER,CA,During Index Hospital Admission,1392.857142857143
50523,SUTTER DELTA MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1042.7142857142858
50523,SUTTER DELTA MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,93.42857142857143
50523,SUTTER DELTA MEDICAL CENTER,CA,Complete Episode,17816.0
50523,SUTTER DELTA MEDICAL CENTER,CA,During Index Hospital Admission,1408.857142857143
50526,HUNTINGTON BEACH HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1832.142857142857
50526,HUNTINGTON BEACH HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,89.42857142857143
50526,HUNTINGTON BEACH HOSPITAL,CA,Complete Episode,22269.0
50526,HUNTINGTON BEACH HOSPITAL,CA,During Index Hospital Admission,1259.5714285714287
50528,MEMORIAL HOSPITAL LOS BANOS,CA,1 through 30 days After Discharge from Index Hospital Admission,932.7142857142857
50528,MEMORIAL HOSPITAL LOS BANOS,CA,1 to 3 days Prior to Index Hospital Admission,83.0
50528,MEMORIAL HOSPITAL LOS BANOS,CA,Complete Episode,14966.0
50528,MEMORIAL HOSPITAL LOS BANOS,CA,During Index Hospital Admission,1122.142857142857
50534,JOHN F KENNEDY MEMORIAL HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1254.4285714285713
50534,JOHN F KENNEDY MEMORIAL HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,85.85714285714286
50534,JOHN F KENNEDY MEMORIAL HOSPITAL,CA,Complete Episode,19162.0
50534,JOHN F KENNEDY MEMORIAL HOSPITAL,CA,During Index Hospital Admission,1397.0
50537,SUTTER DAVIS HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,941.7142857142857
50537,SUTTER DAVIS HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,89.85714285714286
50537,SUTTER DAVIS HOSPITAL,CA,Complete Episode,16418.0
50537,SUTTER DAVIS HOSPITAL,CA,During Index Hospital Admission,1313.857142857143
50541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,CA,1 through 30 days After Discharge from Index Hospital Admission,1478.142857142857
50541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,CA,1 to 3 days Prior to Index Hospital Admission,182.42857142857142
50541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,CA,Complete Episode,22060.0
50541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,CA,During Index Hospital Admission,1490.857142857143
50543,COLLEGE HOSPITAL COSTA MESA,CA,1 through 30 days After Discharge from Index Hospital Admission,657.8571428571429
50543,COLLEGE HOSPITAL COSTA MESA,CA,1 to 3 days Prior to Index Hospital Admission,25.0
50543,COLLEGE HOSPITAL COSTA MESA,CA,Complete Episode,10388.0
50543,COLLEGE HOSPITAL COSTA MESA,CA,During Index Hospital Admission,801.2857142857143
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1094.857142857143
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,89.71428571428571
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,CA,Complete Episode,21361.0
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,CA,During Index Hospital Admission,1867.2857142857142
50551,LOS ALAMITOS MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1456.7142857142858
50551,LOS ALAMITOS MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,86.71428571428571
50551,LOS ALAMITOS MEDICAL CENTER,CA,Complete Episode,20496.0
50551,LOS ALAMITOS MEDICAL CENTER,CA,During Index Hospital Admission,1384.2857142857142
50557,MEMORIAL MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1066.857142857143
50557,MEMORIAL MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,135.14285714285714
50557,MEMORIAL MEDICAL CENTER,CA,Complete Episode,20239.0
50557,MEMORIAL MEDICAL CENTER,CA,During Index Hospital Admission,1689.4285714285713
50561,KAISER FOUNDATION HOSPITAL - WEST LA,CA,1 through 30 days After Discharge from Index Hospital Admission,1349.4285714285713
50561,KAISER FOUNDATION HOSPITAL - WEST LA,CA,1 to 3 days Prior to Index Hospital Admission,99.85714285714286
50561,KAISER FOUNDATION HOSPITAL - WEST LA,CA,Complete Episode,21856.0
50561,KAISER FOUNDATION HOSPITAL - WEST LA,CA,During Index Hospital Admission,1672.857142857143
50567,MISSION HOSPITAL REGIONAL MED CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1208.142857142857
50567,MISSION HOSPITAL REGIONAL MED CENTER,CA,1 to 3 days Prior to Index Hospital Admission,85.0
50567,MISSION HOSPITAL REGIONAL MED CENTER,CA,Complete Episode,20973.0
50567,MISSION HOSPITAL REGIONAL MED CENTER,CA,During Index Hospital Admission,1702.857142857143
50568,MADERA COMMUNITY HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1040.7142857142858
50568,MADERA COMMUNITY HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,86.14285714285714
50568,MADERA COMMUNITY HOSPITAL,CA,Complete Episode,16771.0
50568,MADERA COMMUNITY HOSPITAL,CA,During Index Hospital Admission,1269.142857142857
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1512.857142857143
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,81.0
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA,Complete Episode,22419.0
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA,During Index Hospital Admission,1608.5714285714287
50573,EISENHOWER MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1103.5714285714287
50573,EISENHOWER MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,72.42857142857143
50573,EISENHOWER MEDICAL CENTER,CA,Complete Episode,20496.0
50573,EISENHOWER MEDICAL CENTER,CA,During Index Hospital Admission,1752.0
50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1784.7142857142858
50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,81.85714285714286
50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,Complete Episode,22174.0
50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,During Index Hospital Admission,1301.142857142857
50581,LAKEWOOD REGIONAL MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1773.2857142857142
50581,LAKEWOOD REGIONAL MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,94.0
50581,LAKEWOOD REGIONAL MEDICAL CENTER,CA,Complete Episode,23524.0
50581,LAKEWOOD REGIONAL MEDICAL CENTER,CA,During Index Hospital Admission,1493.2857142857142
50586,CHINO VALLEY MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1187.4285714285713
50586,CHINO VALLEY MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,78.85714285714286
50586,CHINO VALLEY MEDICAL CENTER,CA,Complete Episode,19367.0
50586,CHINO VALLEY MEDICAL CENTER,CA,During Index Hospital Admission,1500.5714285714287
50588,SAN DIMAS COMMUNITY HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1920.0
50588,SAN DIMAS COMMUNITY HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,93.85714285714286
50588,SAN DIMAS COMMUNITY HOSPITAL,CA,Complete Episode,24013.0
50588,SAN DIMAS COMMUNITY HOSPITAL,CA,During Index Hospital Admission,1416.7142857142858
50589,PLACENTIA LINDA HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1353.5714285714287
50589,PLACENTIA LINDA HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,81.85714285714286
50589,PLACENTIA LINDA HOSPITAL,CA,Complete Episode,18543.0
50589,PLACENTIA LINDA HOSPITAL,CA,During Index Hospital Admission,1213.7142857142858
50590,METHODIST HOSPITAL OF SACRAMENTO,CA,1 through 30 days After Discharge from Index Hospital Admission,890.8571428571429
50590,METHODIST HOSPITAL OF SACRAMENTO,CA,1 to 3 days Prior to Index Hospital Admission,70.71428571428571
50590,METHODIST HOSPITAL OF SACRAMENTO,CA,Complete Episode,16952.0
50590,METHODIST HOSPITAL OF SACRAMENTO,CA,During Index Hospital Admission,1460.0
50597,FOOTHILL PRESBYTERIAN HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1476.2857142857142
50597,FOOTHILL PRESBYTERIAN HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,89.71428571428571
50597,FOOTHILL PRESBYTERIAN HOSPITAL,CA,Complete Episode,20007.0
50597,FOOTHILL PRESBYTERIAN HOSPITAL,CA,During Index Hospital Admission,1292.142857142857
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1045.142857142857
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,95.0
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,Complete Episode,22702.0
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,During Index Hospital Admission,2103.1428571428573
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1202.5714285714287
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,83.85714285714286
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,CA,Complete Episode,19621.0
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,CA,During Index Hospital Admission,1516.7142857142858
50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA,1 through 30 days After Discharge from Index Hospital Admission,884.5714285714286
50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA,1 to 3 days Prior to Index Hospital Admission,61.857142857142854
50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA,Complete Episode,16867.0
50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA,During Index Hospital Admission,1463.142857142857
50608,DELANO REGIONAL MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1105.857142857143
50608,DELANO REGIONAL MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,82.14285714285714
50608,DELANO REGIONAL MEDICAL CENTER,CA,Complete Episode,17627.0
50608,DELANO REGIONAL MEDICAL CENTER,CA,During Index Hospital Admission,1330.0
50609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,CA,1 through 30 days After Discharge from Index Hospital Admission,1119.857142857143
50609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,CA,1 to 3 days Prior to Index Hospital Admission,76.14285714285714
50609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,CA,Complete Episode,19486.0
50609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,CA,During Index Hospital Admission,1587.5714285714287
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1267.0
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,92.85714285714286
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,CA,Complete Episode,19271.0
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,CA,During Index Hospital Admission,1393.0
50624,HENRY MAYO NEWHALL  HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1293.4285714285713
50624,HENRY MAYO NEWHALL  HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,90.42857142857143
50624,HENRY MAYO NEWHALL  HOSPITAL,CA,Complete Episode,21254.0
50624,HENRY MAYO NEWHALL  HOSPITAL,CA,During Index Hospital Admission,1652.7142857142858
50625,CEDARS-SINAI MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1181.2857142857142
50625,CEDARS-SINAI MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,84.85714285714286
50625,CEDARS-SINAI MEDICAL CENTER,CA,Complete Episode,24850.0
50625,CEDARS-SINAI MEDICAL CENTER,CA,During Index Hospital Admission,2283.8571428571427
50633,TWIN CITIES COMMUNITY HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1021.5714285714286
50633,TWIN CITIES COMMUNITY HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,85.0
50633,TWIN CITIES COMMUNITY HOSPITAL,CA,Complete Episode,16430.0
50633,TWIN CITIES COMMUNITY HOSPITAL,CA,During Index Hospital Admission,1240.5714285714287
50636,POMERADO HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1344.4285714285713
50636,POMERADO HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,82.85714285714286
50636,POMERADO HOSPITAL,CA,Complete Episode,20757.0
50636,POMERADO HOSPITAL,CA,During Index Hospital Admission,1538.0
50641,EAST LOS ANGELES DOCTORS HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1743.857142857143
50641,EAST LOS ANGELES DOCTORS HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,87.71428571428571
50641,EAST LOS ANGELES DOCTORS HOSPITAL,CA,Complete Episode,21772.0
50641,EAST LOS ANGELES DOCTORS HOSPITAL,CA,During Index Hospital Admission,1278.5714285714287
50663,LOS ANGELES COMMUNITY HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,2390.5714285714284
50663,LOS ANGELES COMMUNITY HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,101.71428571428571
50663,LOS ANGELES COMMUNITY HOSPITAL,CA,Complete Episode,26895.0
50663,LOS ANGELES COMMUNITY HOSPITAL,CA,During Index Hospital Admission,1349.5714285714287
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,1 through 30 days After Discharge from Index Hospital Admission,1073.4285714285713
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,1 to 3 days Prior to Index Hospital Admission,78.0
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,Complete Episode,17631.0
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,During Index Hospital Admission,1367.4285714285713
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,CA,1 through 30 days After Discharge from Index Hospital Admission,741.0
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,CA,1 to 3 days Prior to Index Hospital Admission,83.42857142857143
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,CA,Complete Episode,15189.0
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,CA,During Index Hospital Admission,1345.2857142857142
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1270.5714285714287
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,77.28571428571429
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA,Complete Episode,20692.0
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA,During Index Hospital Admission,1608.142857142857
50684,MENIFEE VALLEY MEDICAL CENTER,CA,1 through 30 days After Discharge from Index Hospital Admission,1358.0
50684,MENIFEE VALLEY MEDICAL CENTER,CA,1 to 3 days Prior to Index Hospital Admission,84.14285714285714
50684,MENIFEE VALLEY MEDICAL CENTER,CA,Complete Episode,18000.0
50684,MENIFEE VALLEY MEDICAL CENTER,CA,During Index Hospital Admission,1129.142857142857
50686,KAISER FOUNDATION HOSPITAL RIVERSIDE,CA,1 through 30 days After Discharge from Index Hospital Admission,1271.5714285714287
50686,KAISER FOUNDATION HOSPITAL RIVERSIDE,CA,1 to 3 days Prior to Index Hospital Admission,77.57142857142857
50686,KAISER FOUNDATION HOSPITAL RIVERSIDE,CA,Complete Episode,19821.0
50686,KAISER FOUNDATION HOSPITAL RIVERSIDE,CA,During Index Hospital Admission,1482.7142857142858
50688,SAINT LOUISE REGIONAL HOSPITAL,CA,1 through 30 days After Discharge from Index Hospital Admission,1200.142857142857
50688,SAINT LOUISE REGIONAL HOSPITAL,CA,1 to 3 days Prior to Index Hospital Admission,92.28571428571429
50688,SAINT LOUISE REGIONAL HOSPITAL,CA,Complete Episode,18196.0
50688,SAINT LOUISE REGIONAL HOSPITAL,CA,During Index Hospital Admission,1306.857142857143
50689,SAN RAMON REGIONAL MEDICAL CTR,CA,1 through 30 days After Discharge from Index Hospital Admission,1030.4285714285713
50689,SAN RAMON REGIONAL MEDICAL CTR,CA,1 to 3 days Prior to Index Hospital Admission,90.14285714285714
50689,SAN RAMON REGIONAL MEDICAL CTR,CA,Complete Episode,18273.0
50689,SAN RAMON REGIONAL MEDICAL CTR,CA,During Index Hospital Admission,1489.5714285714287
50690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,CA,1 through 30 days After Discharge from Index Hospital Admission,909.5714285714286
50690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,CA,1 to 3 days Prior to Index Hospital Admission,86.42857142857143
50690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,CA,Complete Episode,17535.0
50690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,CA,During Index Hospital Admission,1509.142857142857
50696,KECK HOSPITAL OF USC,CA,1 through 30 days After Discharge from Index Hospital Admission,947.4285714285714
50696,KECK HOSPITAL OF USC,CA,1 to 3 days Prior to Index Hospital Admission,62.285714285714285
50696,KECK HOSPITAL OF USC,CA,Complete Episode,26644.0
50696,KECK HOSPITAL OF USC,CA,During Index Hospital Admission,2796.714285714286
50697,PATIENTS' HOSPITAL OF REDDING,CA,1 through 30 days After Discharge from Index Hospital Admission,201.14285714285714
50697,PATIENTS' HOSPITAL OF REDDING,CA,1 to 3 days Prior to Index Hospital Admission,53.714285714285715
